"ts_code","symbol","name","area","industry","market","list_date"
"600726.SH","600726","*ST华源","黑龙江","火力发电","主板","19960701"
"600727.SH","600727","鲁北化工","山东","化工原料","主板","19960702"
"600728.SH","600728","佳都科技","广东","软件服务","主板","19960716"
"600729.SH","600729","重庆百货","重庆","百货","主板","19960702"
"600730.SH","600730","中国高科","北京","综合类","主板","19960726"
"600731.SH","600731","湖南海利","湖南","农药化肥","主板","19960802"
"600732.SH","600732","爱旭股份","上海","电气设备","主板","19960816"
"600733.SH","600733","北汽蓝谷","北京","汽车整车","主板","19960816"
"600734.SH","600734","ST实达","福建","IT设备","主板","19960808"
"600735.SH","600735","新华锦","山东","服饰","主板","19960726"
"600736.SH","600736","苏州高新","江苏","园区开发","主板","19960815"
"600737.SH","600737","中粮糖业","新疆","食品","主板","19960731"
"600738.SH","600738","丽尚国潮","甘肃","百货","主板","19960802"
"600739.SH","600739","辽宁成大","辽宁","生物制药","主板","19960819"
"600740.SH","600740","山西焦化","山西","焦炭加工","主板","19960808"
"600741.SH","600741","华域汽车","上海","汽车配件","主板","19960826"
"600742.SH","600742","一汽富维","吉林","汽车配件","主板","19960826"
"600743.SH","600743","华远地产","北京","区域地产","主板","19960909"
"600744.SH","600744","华银电力","湖南","火力发电","主板","19960905"
"600745.SH","600745","闻泰科技","湖北","半导体","主板","19960828"
"600746.SH","600746","江苏索普","江苏","化工原料","主板","19960918"
"600748.SH","600748","上实发展","上海","全国地产","主板","19960925"
"600749.SH","600749","西藏旅游","西藏","旅游景点","主板","19961015"
"600750.SH","600750","江中药业","江西","中成药","主板","19960923"
"600751.SH","600751","海航科技","天津","元器件","主板","19960909"
"600753.SH","600753","庚星股份","福建","商贸代理","主板","19960927"
"600754.SH","600754","锦江酒店","上海","酒店餐饮","主板","19961011"
"600755.SH","600755","厦门国贸","福建","仓储物流","主板","19961003"
"600756.SH","600756","浪潮软件","山东","软件服务","主板","19960923"
"600757.SH","600757","长江传媒","湖北","出版业","主板","19961003"
"600758.SH","600758","辽宁能源","辽宁","煤炭开采","主板","19961029"
"600759.SH","600759","ST洲际","海南","石油开采","主板","19961008"
"600760.SH","600760","中航沈飞","山东","航空","主板","19961011"
"600761.SH","600761","安徽合力","安徽","工程机械","主板","19961009"
"600763.SH","600763","通策医疗","浙江","医疗保健","主板","19961030"
"600764.SH","600764","中国海防","北京","船舶","主板","19961104"
"600765.SH","600765","中航重机","贵州","航空","主板","19961106"
"600766.SH","600766","园城黄金","山东","综合类","主板","19961028"
"600767.SH","600767","*ST运盛","四川","医疗保健","主板","19961115"
"600768.SH","600768","宁波富邦","浙江","铝","主板","19961111"
"600769.SH","600769","祥龙电业","湖北","建筑工程","主板","19961101"
"600770.SH","600770","综艺股份","江苏","综合类","主板","19961120"
"600771.SH","600771","广誉远","山西","中成药","主板","19961105"
"600773.SH","600773","西藏城投","西藏","区域地产","主板","19961108"
"600774.SH","600774","汉商集团","湖北","化学制药","主板","19961108"
"600775.SH","600775","南京熊猫","江苏","通信设备","主板","19961118"
"600776.SH","600776","东方通信","浙江","通信设备","主板","19961126"
"600777.SH","600777","新潮能源","山东","石油开采","主板","19961121"
"600778.SH","600778","友好集团","新疆","百货","主板","19961203"
"600779.SH","600779","水井坊","四川","白酒","主板","19961206"
"600780.SH","600780","通宝能源","山西","火力发电","主板","19961205"
"600781.SH","600781","*ST辅仁","河南","化学制药","主板","19961218"
"600782.SH","600782","新钢股份","江西","普钢","主板","19961225"
"600783.SH","600783","鲁信创投","山东","多元金融","主板","19961225"
"600784.SH","600784","鲁银投资","山东","综合类","主板","19961225"
"600785.SH","600785","新华百货","宁夏","百货","主板","19970108"
"600787.SH","600787","中储股份","天津","仓储物流","主板","19970121"
"600789.SH","600789","鲁抗医药","山东","化学制药","主板","19970226"
"600790.SH","600790","轻纺城","浙江","商品城","主板","19970228"
"600791.SH","600791","京能置业","北京","全国地产","主板","19970130"
"600792.SH","600792","云煤能源","云南","焦炭加工","主板","19970123"
"600793.SH","600793","宜宾纸业","四川","造纸","主板","19970220"
"600794.SH","600794","保税科技","江苏","仓储物流","主板","19970306"
"600795.SH","600795","国电电力","辽宁","火力发电","主板","19970318"
"600796.SH","600796","钱江生化","浙江","环境保护","主板","19970408"
"600797.SH","600797","浙大网新","浙江","软件服务","主板","19970418"
"600798.SH","600798","宁波海运","浙江","水运","主板","19970423"
"600800.SH","600800","渤海化学","天津","化工原料","主板","19931206"
"600801.SH","600801","华新水泥","湖北","水泥","主板","19940103"
"600802.SH","600802","福建水泥","福建","水泥","主板","19940103"
"600803.SH","600803","新奥股份","河北","供气供热","主板","19940103"
"600804.SH","600804","ST鹏博士","山东","电信运营","主板","19940103"
"600805.SH","600805","悦达投资","江苏","综合类","主板","19940103"
"600807.SH","600807","济南高新","山东","黄金","主板","19940103"
"600808.SH","600808","马钢股份","安徽","普钢","主板","19940106"
"600809.SH","600809","山西汾酒","山西","白酒","主板","19940106"
"600810.SH","600810","神马股份","河南","化纤","主板","19940106"
"600811.SH","600811","东方集团","黑龙江","农业综合","主板","19940106"
"600812.SH","600812","华北制药","河北","化学制药","主板","19940114"
"600814.SH","600814","杭州解百","浙江","百货","主板","19940114"
"600815.SH","600815","厦工股份","福建","工程机械","主板","19940128"
"600816.SH","600816","ST安信","上海","多元金融","主板","19940128"
"600817.SH","600817","宇通重工","河南","专用机械","主板","19940128"
"600818.SH","600818","中路股份","上海","文教休闲","主板","19940128"
"600819.SH","600819","耀皮玻璃","上海","玻璃","主板","19940128"
"600820.SH","600820","隧道股份","上海","建筑工程","主板","19940128"
"600821.SH","600821","金开新能","天津","新型电力","主板","19940128"
"600822.SH","600822","上海物贸","上海","商贸代理","主板","19940204"
"600823.SH","600823","世茂股份","上海","全国地产","主板","19940204"
"600824.SH","600824","益民集团","上海","百货","主板","19940204"
"600825.SH","600825","新华传媒","上海","出版业","主板","19940204"
"600826.SH","600826","兰生股份","上海","商贸代理","主板","19940204"
"600827.SH","600827","百联股份","上海","超市连锁","主板","19940204"
"600828.SH","600828","茂业商业","四川","百货","主板","19940224"
"600829.SH","600829","人民同泰","黑龙江","医药商业","主板","19940224"
"600830.SH","600830","香溢融通","浙江","多元金融","主板","19940224"
"600831.SH","600831","广电网络","陕西","影视音像","主板","19940224"
"600833.SH","600833","第一医药","上海","医药商业","主板","19940224"
"600834.SH","600834","申通地铁","上海","公共交通","主板","19940224"
"600835.SH","600835","上海机电","上海","运输设备","主板","19940224"
"600836.SH","600836","上海易连","上海","广告包装","主板","19940224"
"600837.SH","600837","海通证券","上海","证券","主板","19940224"
"600838.SH","600838","上海九百","上海","百货","主板","19940224"
"600839.SH","600839","四川长虹","四川","家用电器","主板","19940311"
"600841.SH","600841","动力新科","上海","汽车配件","主板","19940311"
"600843.SH","600843","上工申贝","上海","纺织机械","主板","19940311"
"600844.SH","600844","丹化科技","江苏","化工原料","主板","19940311"
"600845.SH","600845","宝信软件","上海","软件服务","主板","19940311"
"600846.SH","600846","同济科技","上海","建筑工程","主板","19940311"
"600847.SH","600847","万里股份","重庆","电气设备","主板","19940324"
"600848.SH","600848","上海临港","上海","园区开发","主板","19940324"
"600850.SH","600850","电科数字","上海","软件服务","主板","19940324"
"600851.SH","600851","海欣股份","上海","化学制药","主板","19940404"
"600853.SH","600853","龙建股份","黑龙江","建筑工程","主板","19940404"
"600854.SH","600854","春兰股份","江苏","家用电器","主板","19940425"
"600855.SH","600855","航天长峰","北京","专用机械","主板","19940425"
"600857.SH","600857","宁波中百","浙江","百货","主板","19940425"
"600858.SH","600858","银座股份","山东","百货","主板","19940506"
"600859.SH","600859","王府井","北京","百货","主板","19940506"
"600860.SH","600860","京城股份","北京","专用机械","主板","19940506"
"600861.SH","600861","北京城乡","北京","文教休闲","主板","19940520"
"600862.SH","600862","中航高科","江苏","航空","主板","19940520"
"600863.SH","600863","内蒙华电","内蒙","火力发电","主板","19940520"
"600864.SH","600864","哈投股份","黑龙江","证券","主板","19940809"
"600865.SH","600865","百大集团","浙江","百货","主板","19940809"
"600866.SH","600866","星湖科技","广东","食品","主板","19940818"
"600867.SH","600867","通化东宝","吉林","生物制药","主板","19940824"
"600868.SH","600868","梅雁吉祥","广东","软件服务","主板","19940912"
"600869.SH","600869","远东股份","青海","电气设备","主板","19950206"
"600871.SH","600871","石化油服","北京","石油开采","主板","19950411"
"600872.SH","600872","中炬高新","广东","食品","主板","19950124"
"600873.SH","600873","梅花生物","西藏","食品","主板","19950217"
"600874.SH","600874","创业环保","天津","环境保护","主板","19950630"
"600875.SH","600875","东方电气","四川","电气设备","主板","19951010"
"600876.SH","600876","凯盛新能","河南","玻璃","主板","19951031"
"600877.SH","600877","电科芯片","重庆","半导体","主板","19951013"
"600879.SH","600879","航天电子","湖北","航空","主板","19951115"
"600880.SH","600880","博瑞传播","四川","广告包装","主板","19951115"
"600881.SH","600881","亚泰集团","吉林","水泥","主板","19951115"
"600882.SH","600882","妙可蓝多","上海","乳制品","主板","19951206"
"600883.SH","600883","博闻科技","云南","种植业","主板","19951208"
"600884.SH","600884","杉杉股份","浙江","电气设备","主板","19960130"
"600885.SH","600885","宏发股份","湖北","电气设备","主板","19960205"
"600886.SH","600886","国投电力","北京","水力发电","主板","19960118"
"600887.SH","600887","伊利股份","内蒙","乳制品","主板","19960312"
"600888.SH","600888","新疆众和","新疆","铝","主板","19960215"
