ts_code,name,market,publisher,category,base_date,base_point,list_date
851631.SI,燃气Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851641.SI,环保工程及服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851711.SI,港口Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851721.SI,公交Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851731.SI,高速公路Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851741.SI,航空运输Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851751.SI,机场Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851761.SI,航运Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851771.SI,铁路运输Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851781.SI,物流Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851811.SI,房地产开发Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851821.SI,园区开发Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851911.SI,银行Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851921.SI,多元金融Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851931.SI,证券Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
851941.SI,保险Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852011.SI,百货零售(申万),SW,申万研究,三级行业指数,19991230,1000,
852012.SI,专业连锁(申万),SW,申万研究,三级行业指数,19991230,1000,
852013.SI,商业物业经营(申万),SW,申万研究,三级行业指数,19991230,1000,
852021.SI,贸易Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852031.SI,百货(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852032.SI,超市(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852033.SI,多业态零售(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852041.SI,专业连锁(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852051.SI,一般物业经营(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852052.SI,专业市场(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852111.SI,人工景点(申万),SW,申万研究,三级行业指数,19991230,1000,
852112.SI,自然景点(申万),SW,申万研究,三级行业指数,19991230,1000,
852121.SI,酒店Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852131.SI,旅游综合Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852141.SI,餐饮Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852151.SI,其他休闲服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852211.SI,通信运营Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
852221.SI,互联网信息服务(申万),SW,申万研究,三级行业指数,19991230,1000,
852222.SI,移动互联网服务(申万),SW,申万研究,三级行业指数,19991230,1000,
852223.SI,其他互联网服务(申万),SW,申万研究,三级行业指数,19991230,1000,
852224.SI,有线电视网络(申万),SW,申万研究,三级行业指数,19991230,1000,
852225.SI,软件开发(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852226.SI,IT服务(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
852231.SI,计算机应用Ⅲ(申万),SW,申万研究,其他,19991230,1000,
852232.SI,软件开发及服务(申万),SW,申万研究,三级行业指数,20080602,1000,
852233.SI,系统集成(申万),SW,申万研究,三级行业指数,20080605,1000,
852241.SI,平面媒体(申万),SW,申万研究,三级行业指数,19991230,1000,
852242.SI,影视动漫(申万),SW,申万研究,三级行业指数,19991230,1000,
852243.SI,营销服务(申万),SW,申万研究,三级行业指数,19991230,1000,
852244.SI,其他文化传媒(申万),SW,申万研究,三级行业指数,19991230,1000,
852311.SI,综合Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,
857221.SI,装修装饰Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857231.SI,城轨建设(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857232.SI,路桥施工(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857233.SI,水利工程(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857234.SI,铁路建设(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857235.SI,其他基础建设(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857241.SI,钢结构(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857242.SI,化学工程(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857243.SI,国际工程承包(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
857244.SI,其他专业工程(申万),SW,申万研究,三级行业指数,19991230,1000,20140221
